Delta-T Devices. HH2 Data Record
Versions:,PC Software:,2.4,HH2 Firmware:,2.1   


Table >>,ML1    1.0,,,ML2    1.0,,,PR1    2.0,,,PR1    2.0,,,PR2    1.1,,,,,,
,Ready ,,,Ready ,,,Ready ,,,Ready ,,,Ready ,,,,,,
Units  >>,mV,Sq.Rt.E,,mV,Sq.Rt.E,,mV,Sq.Rt.E,,mV,Sq.Rt.E,,mV,Sq.Rt.E,,mV,Sq.Rt.E,,
 ,0000,001.000,,0000,001.000,,0025,001.020,,0025,001.020,,0080,001.004,,,,
,0068,001.476,,0090,001.590,,0050,001.230,,0050,001.230,,0126,001.115,,,,
,0101,001.621,,0220,002.210,,0075,001.470,,0075,001.470,,0280,001.682,,,,
,0137,001.792,,0360,002.770,,0100,001.730,,0100,001.730,,0480,002.369,,,,
,0201,002.089,,0480,003.170,,0125,002.000,,0125,002.000,,0573,002.755,,,,
,0458,003.154,,0590,003.580,,0150,002.280,,0150,002.280,,0665,003.211,,,,
,0553,003.556,,0690,003.990,,0175,002.550,,0175,002.550,,0745,003.670,,,,
,0658,004.014,,0800,004.520,,0200,002.820,,0200,002.820,,0803,004.060,,,,
,0764,004.489,,0900,005.050,,0225,003.080,,0225,003.080,,0847,004.415,,,,
,0933,005.416,,1000,005.850,,0250,003.360,,0250,003.360,,0882,004.759,,,,
,1000,005.837,,1050,006.800,,0275,003.640,,0275,003.640,,0912,005.117,,,,
,1100,008.964,,1110,008.960,,0300,003.960,,0300,003.960,,0938,005.493,,,,
,0000,000.000,,0000,000.000,,0325,004.320,,0325,004.320,,0961,005.891,,,,
,0000,000.000,,0000,000.000,,0350,004.760,,0350,004.760,,0982,006.321,,,,
,0000,000.000,,0000,000.000,,0375,005.290,,0375,005.290,,1001,006.775,,,,
,0000,000.000,,0000,000.000,,0400,005.940,,0400,005.940,,1019,007.274,,,,
,0000,000.000,,0000,000.000,,0425,006.750,,0425,006.750,,1035,007.781,,,,
,0000,000.000,,0000,000.000,,0450,007.750,,0450,007.750,,1050,008.320,,,,
,0000,000.000,,0000,000.000,,0475,008.960,,0475,008.960,,1065,008.926,,,,
,0000,000.000,,0000,000.000,,0500,008.960,,0500,008.960,,1080,009.609,,,,

Soil   >>,Organic,Mineral,Soil 1,Soil 2,Soil 3,Soil 4,Soil 5
A0     >>,1.3,1.6,1.6,1.6,1.6,1.6,1.6
