1-Wire/iButton Part Number: DS1921Z-F5,,
1-Wire/iButton Registration Number: AE3B200001A1D921,,
Is Mission Active?  true,,
Mission Start:  Mon Jun 01 07:55:00 EDT 2015,,
Sample Rate:  Every 120 minute(s),,
Number of Mission Samples:  10790,,
Total Samples:  33479,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  High Temp,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  26.375 °C,,
Low Temperature Alarm:  -5.5 °C,,
,,
Date/Time,Unit,Value
8/7/2015 3:55,C,15.75
8/7/2015 5:55,C,15.375
8/7/2015 7:55,C,15
8/7/2015 9:55,C,14.625
8/7/2015 11:55,C,15
8/7/2015 13:55,C,15.625
8/7/2015 15:55,C,16.25
8/7/2015 17:55,C,16.5
8/7/2015 19:55,C,16.625
8/7/2015 21:55,C,16.125
8/7/2015 23:55,C,15.875
8/8/2015 1:55,C,15.375
8/8/2015 3:55,C,15.125
8/8/2015 5:55,C,14.75
8/8/2015 7:55,C,14.5
8/8/2015 9:55,C,15.375
8/8/2015 11:55,C,16.25
8/8/2015 13:55,C,18.625
8/8/2015 15:55,C,19
8/8/2015 17:55,C,19.25
8/8/2015 19:55,C,18.375
8/8/2015 21:55,C,17.375
8/8/2015 23:55,C,16.75
8/9/2015 1:55,C,16.375
8/9/2015 3:55,C,16.125
8/9/2015 5:55,C,16
8/9/2015 7:55,C,16
8/9/2015 9:55,C,16.875
8/9/2015 11:55,C,17.875
8/9/2015 13:55,C,18.875
8/9/2015 15:55,C,19.875
8/9/2015 17:55,C,20
8/9/2015 19:55,C,19.25
8/9/2015 21:55,C,18.5
8/9/2015 23:55,C,17.875
8/10/2015 1:55,C,17.375
8/10/2015 3:55,C,16.75
8/10/2015 5:55,C,16.125
8/10/2015 7:55,C,15.75
8/10/2015 9:55,C,16
8/10/2015 11:55,C,17.875
8/10/2015 13:55,C,21.625
8/10/2015 15:55,C,20.25
8/10/2015 17:55,C,20.125
8/10/2015 19:55,C,19
8/10/2015 21:55,C,17.75
8/10/2015 23:55,C,16.625
8/11/2015 1:55,C,15.75
8/11/2015 3:55,C,15.125
8/11/2015 5:55,C,14.75
8/11/2015 7:55,C,14.375
8/11/2015 9:55,C,15
8/11/2015 11:55,C,16.875
8/11/2015 13:55,C,20.75
8/11/2015 15:55,C,18.875
8/11/2015 17:55,C,18.375
8/11/2015 19:55,C,17.125
8/11/2015 21:55,C,16
8/11/2015 23:55,C,15.125
8/12/2015 1:55,C,14.5
8/12/2015 3:55,C,14.25
8/12/2015 5:55,C,14
8/12/2015 7:55,C,13.875
8/12/2015 9:55,C,14.5
8/12/2015 11:55,C,16.875
8/12/2015 13:55,C,21.375
8/12/2015 15:55,C,20.625
8/12/2015 17:55,C,20.625
8/12/2015 19:55,C,19.75
8/12/2015 21:55,C,18.75
8/12/2015 23:55,C,17.875
8/13/2015 1:55,C,17.375
8/13/2015 3:55,C,17
8/13/2015 5:55,C,17
8/13/2015 7:55,C,16.875
8/13/2015 9:55,C,17.5
8/13/2015 11:55,C,19.375
8/13/2015 13:55,C,20.875
8/13/2015 15:55,C,21.75
8/13/2015 17:55,C,22
8/13/2015 19:55,C,21.125
8/13/2015 21:55,C,20.125
8/13/2015 23:55,C,19.375
8/14/2015 1:55,C,18.75
8/14/2015 3:55,C,18.375
8/14/2015 5:55,C,17.875
8/14/2015 7:55,C,17.75
8/14/2015 9:55,C,18.5
8/14/2015 11:55,C,20.5
8/14/2015 13:55,C,24.875
8/14/2015 15:55,C,22.875
8/14/2015 17:55,C,22.375
8/14/2015 19:55,C,21.25
8/14/2015 21:55,C,20
8/14/2015 23:55,C,19.125
8/15/2015 1:55,C,18.5
8/15/2015 3:55,C,18
8/15/2015 5:55,C,17.5
8/15/2015 7:55,C,17.25
8/15/2015 9:55,C,18
8/15/2015 11:55,C,20.375
8/15/2015 13:55,C,23.75
8/15/2015 15:55,C,23.25
8/15/2015 17:55,C,23.125
8/15/2015 19:55,C,22.375
8/15/2015 21:55,C,21.25
8/15/2015 23:55,C,20.375
8/16/2015 1:55,C,19.75
8/16/2015 3:55,C,19.25
8/16/2015 5:55,C,18.875
8/16/2015 7:55,C,18.625
8/16/2015 9:55,C,19.25
8/16/2015 11:55,C,21.25
8/16/2015 13:55,C,23.375
8/16/2015 15:55,C,23.25
8/16/2015 17:55,C,22.875
8/16/2015 19:55,C,22.25
8/16/2015 21:55,C,21.125
8/16/2015 23:55,C,19.875
8/17/2015 1:55,C,18.75
8/17/2015 3:55,C,18
8/17/2015 5:55,C,17.375
8/17/2015 7:55,C,17
8/17/2015 9:55,C,17
8/17/2015 11:55,C,17.625
8/17/2015 13:55,C,18.25
8/17/2015 15:55,C,18.875
8/17/2015 17:55,C,18.875
8/17/2015 19:55,C,18
8/17/2015 21:55,C,16.875
8/17/2015 23:55,C,16.125
8/18/2015 1:55,C,15.875
8/18/2015 3:55,C,15.625
8/18/2015 5:55,C,15.375
8/18/2015 7:55,C,14.875
8/18/2015 9:55,C,15.125
8/18/2015 11:55,C,17.125
8/18/2015 13:55,C,20
8/18/2015 15:55,C,19.25
8/18/2015 17:55,C,18.5
8/18/2015 19:55,C,17.25
8/18/2015 21:55,C,16
8/18/2015 23:55,C,14.875
8/19/2015 1:55,C,14.625
8/19/2015 3:55,C,14.75
8/19/2015 5:55,C,15
8/19/2015 7:55,C,15.125
8/19/2015 9:55,C,15.5
8/19/2015 11:55,C,17.375
8/19/2015 13:55,C,18.875
8/19/2015 15:55,C,18.125
8/19/2015 17:55,C,18
8/19/2015 19:55,C,16.75
8/19/2015 21:55,C,15.875
8/19/2015 23:55,C,15.25
8/20/2015 1:55,C,14.875
8/20/2015 3:55,C,14.375
8/20/2015 5:55,C,13.875
8/20/2015 7:55,C,13.375
8/20/2015 9:55,C,13.5
8/20/2015 11:55,C,13.5
8/20/2015 13:55,C,13.875
8/20/2015 15:55,C,14.125
8/20/2015 17:55,C,14.75
8/20/2015 19:55,C,14.125
8/20/2015 21:55,C,13.625
8/20/2015 23:55,C,13.125
8/21/2015 1:55,C,12.625
8/21/2015 3:55,C,12
8/21/2015 5:55,C,11.75
8/21/2015 7:55,C,11.625
8/21/2015 9:55,C,12.375
8/21/2015 11:55,C,15.375
8/21/2015 13:55,C,20.5
8/21/2015 15:55,C,19
8/21/2015 17:55,C,19
8/21/2015 19:55,C,17.875
8/21/2015 21:55,C,16.875
8/21/2015 23:55,C,16.125
8/22/2015 1:55,C,15.625
8/22/2015 3:55,C,15.375
8/22/2015 5:55,C,15.125
8/22/2015 7:55,C,14.875
8/22/2015 9:55,C,15.5
8/22/2015 11:55,C,17.5
8/22/2015 13:55,C,20.875
8/22/2015 15:55,C,19.625
8/22/2015 17:55,C,19.375
8/22/2015 19:55,C,18.125
8/22/2015 21:55,C,17
8/22/2015 23:55,C,16.5
8/23/2015 1:55,C,16.125
8/23/2015 3:55,C,16
8/23/2015 5:55,C,16
8/23/2015 7:55,C,15.75
8/23/2015 9:55,C,15.125
8/23/2015 11:55,C,15.5
8/23/2015 13:55,C,15.625
8/23/2015 15:55,C,15.5
8/23/2015 17:55,C,15.25
8/23/2015 19:55,C,14.375
8/23/2015 21:55,C,13.75
8/23/2015 23:55,C,13.375
8/24/2015 1:55,C,12.75
8/24/2015 3:55,C,12.375
8/24/2015 5:55,C,11.75
8/24/2015 7:55,C,11.375
8/24/2015 9:55,C,11.375
8/24/2015 11:55,C,11.75
8/24/2015 13:55,C,12
8/24/2015 15:55,C,12.125
8/24/2015 17:55,C,12.125
8/24/2015 19:55,C,11.875
8/24/2015 21:55,C,11.375
8/24/2015 23:55,C,11.125
8/25/2015 1:55,C,11
8/25/2015 3:55,C,11
8/25/2015 5:55,C,10.875
8/25/2015 7:55,C,10.875
8/25/2015 9:55,C,11
8/25/2015 11:55,C,11.625
8/25/2015 13:55,C,12.625
8/25/2015 15:55,C,12.875
8/25/2015 17:55,C,12.75
8/25/2015 19:55,C,12.75
8/25/2015 21:55,C,12.25
8/25/2015 23:55,C,12.125
8/26/2015 1:55,C,12
8/26/2015 3:55,C,11.625
8/26/2015 5:55,C,11.125
8/26/2015 7:55,C,11.125
8/26/2015 9:55,C,11.625
8/26/2015 11:55,C,13.5
8/26/2015 13:55,C,16.625
8/26/2015 15:55,C,15.5
8/26/2015 17:55,C,15.75
8/26/2015 19:55,C,14.25
8/26/2015 21:55,C,13
8/26/2015 23:55,C,12.125
8/27/2015 1:55,C,11.5
8/27/2015 3:55,C,11
8/27/2015 5:55,C,10.625
8/27/2015 7:55,C,10.5
8/27/2015 9:55,C,11.25
8/27/2015 11:55,C,13.375
8/27/2015 13:55,C,16.5
8/27/2015 15:55,C,16.375
8/27/2015 17:55,C,17
8/27/2015 19:55,C,16
8/27/2015 21:55,C,15.25
8/27/2015 23:55,C,14.625
8/28/2015 1:55,C,14.375
8/28/2015 3:55,C,13.875
8/28/2015 5:55,C,13.875
8/28/2015 7:55,C,13.875
8/28/2015 9:55,C,14.5
8/28/2015 11:55,C,16
8/28/2015 13:55,C,16.75
8/28/2015 15:55,C,17.75
8/28/2015 17:55,C,18.375
8/28/2015 19:55,C,17.75
8/28/2015 21:55,C,16.875
8/28/2015 23:55,C,16
8/29/2015 1:55,C,15.5
8/29/2015 3:55,C,15.125
8/29/2015 5:55,C,14.5
8/29/2015 7:55,C,14
8/29/2015 9:55,C,14.5
8/29/2015 11:55,C,16.25
8/29/2015 13:55,C,18.875
8/29/2015 15:55,C,19.25
8/29/2015 17:55,C,19.25
8/29/2015 19:55,C,18.25
8/29/2015 21:55,C,17.125
8/29/2015 23:55,C,16.375
8/30/2015 1:55,C,15.875
8/30/2015 3:55,C,15.5
8/30/2015 5:55,C,15.125
8/30/2015 7:55,C,14.75
8/30/2015 9:55,C,15.25
8/30/2015 11:55,C,17.25
8/30/2015 13:55,C,19.625
8/30/2015 15:55,C,20.125
8/30/2015 17:55,C,20
8/30/2015 19:55,C,19
8/30/2015 21:55,C,18
8/30/2015 23:55,C,17.25
8/31/2015 1:55,C,16.625
8/31/2015 3:55,C,16.25
8/31/2015 5:55,C,15.75
8/31/2015 7:55,C,15.375
8/31/2015 9:55,C,15.875
8/31/2015 11:55,C,18
8/31/2015 13:55,C,20.625
8/31/2015 15:55,C,20.875
8/31/2015 17:55,C,20.625
8/31/2015 19:55,C,19.5
8/31/2015 21:55,C,18.5
8/31/2015 23:55,C,18
9/1/2015 1:55,C,17.625
9/1/2015 3:55,C,17.5
9/1/2015 5:55,C,17.5
9/1/2015 7:55,C,17.25
9/1/2015 9:55,C,18.25
9/1/2015 11:55,C,20.125
9/1/2015 13:55,C,21.75
9/1/2015 15:55,C,22
9/1/2015 17:55,C,21.75
9/1/2015 19:55,C,21.125
9/1/2015 21:55,C,20.125
9/1/2015 23:55,C,19.375
9/2/2015 1:55,C,18.875
9/2/2015 3:55,C,18.5
9/2/2015 5:55,C,18.25
9/2/2015 7:55,C,18.125
9/2/2015 9:55,C,18.125
9/2/2015 11:55,C,18.25
9/2/2015 13:55,C,18.5
9/2/2015 15:55,C,18.75
9/2/2015 17:55,C,19
9/2/2015 19:55,C,18.625
9/2/2015 21:55,C,18
9/2/2015 23:55,C,17.125
9/3/2015 1:55,C,16.625
9/3/2015 3:55,C,16.125
9/3/2015 5:55,C,15.75
9/3/2015 7:55,C,15.75
9/3/2015 9:55,C,16
9/3/2015 11:55,C,17.875
9/3/2015 13:55,C,20.25
9/3/2015 15:55,C,19.75
9/3/2015 17:55,C,19.375
9/3/2015 19:55,C,18.375
9/3/2015 21:55,C,17.5
9/3/2015 23:55,C,16.875
9/4/2015 1:55,C,16.5
9/4/2015 3:55,C,16.125
9/4/2015 5:55,C,15.75
9/4/2015 7:55,C,15.375
9/4/2015 9:55,C,15.75
9/4/2015 11:55,C,18.25
9/4/2015 13:55,C,20.75
9/4/2015 15:55,C,20.375
9/4/2015 17:55,C,20.25
9/4/2015 19:55,C,19.375
9/4/2015 21:55,C,18.625
9/4/2015 23:55,C,17.875
9/5/2015 1:55,C,17.375
9/5/2015 3:55,C,17
9/5/2015 5:55,C,16.75
9/5/2015 7:55,C,16.75
9/5/2015 9:55,C,17.125
9/5/2015 11:55,C,19.5
9/5/2015 13:55,C,22
9/5/2015 15:55,C,22.25
9/5/2015 17:55,C,21.875
9/5/2015 19:55,C,21.125
9/5/2015 21:55,C,20.25
9/5/2015 23:55,C,19.625
9/6/2015 1:55,C,19.375
9/6/2015 3:55,C,19.25
9/6/2015 5:55,C,19.125
9/6/2015 7:55,C,19.125
9/6/2015 9:55,C,19.25
9/6/2015 11:55,C,20.5
9/6/2015 13:55,C,21.375
9/6/2015 15:55,C,22
9/6/2015 17:55,C,22
9/6/2015 19:55,C,21.25
9/6/2015 21:55,C,20.5
9/6/2015 23:55,C,20
9/7/2015 1:55,C,18.5
9/7/2015 3:55,C,18
9/7/2015 5:55,C,17.875
9/7/2015 7:55,C,17.625
9/7/2015 9:55,C,17.75
9/7/2015 11:55,C,18.625
9/7/2015 13:55,C,19.75
9/7/2015 15:55,C,19.625
9/7/2015 17:55,C,19.5
9/7/2015 19:55,C,18.75
9/7/2015 21:55,C,18
9/7/2015 23:55,C,17.5
9/8/2015 1:55,C,17
9/8/2015 3:55,C,16.75
9/8/2015 5:55,C,16.5
9/8/2015 7:55,C,16.5
9/8/2015 9:55,C,16.5
9/8/2015 11:55,C,16.625
9/8/2015 13:55,C,17.5
9/8/2015 15:55,C,18.125
9/8/2015 17:55,C,17.875
9/8/2015 19:55,C,17.25
9/8/2015 21:55,C,16.5
9/8/2015 23:55,C,15.875
9/9/2015 1:55,C,15.375
9/9/2015 3:55,C,15
9/9/2015 5:55,C,14.625
9/9/2015 7:55,C,14.25
9/9/2015 9:55,C,14.25
9/9/2015 11:55,C,15.375
9/9/2015 13:55,C,16.625
9/9/2015 15:55,C,16.625
9/9/2015 17:55,C,15.5
9/9/2015 19:55,C,14.875
9/9/2015 21:55,C,14.75
9/9/2015 23:55,C,14.625
9/10/2015 1:55,C,14.5
9/10/2015 3:55,C,14.375
9/10/2015 5:55,C,14.25
9/10/2015 7:55,C,14
9/10/2015 9:55,C,14.125
9/10/2015 11:55,C,14.75
9/10/2015 13:55,C,15.5
9/10/2015 15:55,C,15.375
9/10/2015 17:55,C,15
9/10/2015 19:55,C,14.5
9/10/2015 21:55,C,13.875
9/10/2015 23:55,C,13.5
9/11/2015 1:55,C,13.375
9/11/2015 3:55,C,13.125
9/11/2015 5:55,C,12.875
9/11/2015 7:55,C,12.75
9/11/2015 9:55,C,12.5
9/11/2015 11:55,C,12.75
9/11/2015 13:55,C,13.375
9/11/2015 15:55,C,13.375
9/11/2015 17:55,C,13.125
9/11/2015 19:55,C,12.875
9/11/2015 21:55,C,12.375
9/11/2015 23:55,C,12
9/12/2015 1:55,C,11.75
9/12/2015 3:55,C,11.5
9/12/2015 5:55,C,11.375
9/12/2015 7:55,C,11.25
9/12/2015 9:55,C,11.375
9/12/2015 11:55,C,12
9/12/2015 13:55,C,12.75
9/12/2015 15:55,C,13.25
9/12/2015 17:55,C,13.125
9/12/2015 19:55,C,12.75
9/12/2015 21:55,C,12.375
9/12/2015 23:55,C,12
9/13/2015 1:55,C,11.75
9/13/2015 3:55,C,11.625
9/13/2015 5:55,C,11.5
9/13/2015 7:55,C,11.375
9/13/2015 9:55,C,11.5
9/13/2015 11:55,C,12.25
9/13/2015 13:55,C,13.25
9/13/2015 15:55,C,14.25
9/13/2015 17:55,C,14.125
9/13/2015 19:55,C,13.75
9/13/2015 21:55,C,13.25
9/13/2015 23:55,C,12.875
9/14/2015 1:55,C,12.625
9/14/2015 3:55,C,12.5
9/14/2015 5:55,C,12.375
9/14/2015 7:55,C,12.25
9/14/2015 9:55,C,12.375
9/14/2015 11:55,C,13.875
9/14/2015 13:55,C,15.75
9/14/2015 15:55,C,16.625
9/14/2015 17:55,C,16.5
9/14/2015 19:55,C,16
9/14/2015 21:55,C,15.625
9/14/2015 23:55,C,15.25
9/15/2015 1:55,C,15
9/15/2015 3:55,C,14.75
9/15/2015 5:55,C,14.625
9/15/2015 7:55,C,14.5
9/15/2015 9:55,C,14.75
9/15/2015 11:55,C,16.25
9/15/2015 13:55,C,17.875
9/15/2015 15:55,C,18.75
9/15/2015 17:55,C,18
9/15/2015 19:55,C,17.25
9/15/2015 21:55,C,16.75
9/15/2015 23:55,C,16.375
9/16/2015 1:55,C,16.125
9/16/2015 3:55,C,15.625
9/16/2015 5:55,C,15.375
9/16/2015 7:55,C,15.25
9/16/2015 9:55,C,15.5
9/16/2015 11:55,C,16.5
9/16/2015 13:55,C,17.875
9/16/2015 15:55,C,19.125
9/16/2015 17:55,C,18.75
9/16/2015 19:55,C,18.125
9/16/2015 21:55,C,17.5
9/16/2015 23:55,C,17.375
9/17/2015 1:55,C,17.25
9/17/2015 3:55,C,17.125
9/17/2015 5:55,C,17
9/17/2015 7:55,C,16.875
9/17/2015 9:55,C,17.125
9/17/2015 11:55,C,17.25
9/17/2015 13:55,C,17.125
9/17/2015 15:55,C,18
9/17/2015 17:55,C,18
9/17/2015 19:55,C,17.625
9/17/2015 21:55,C,17.25
9/17/2015 23:55,C,17.125
9/18/2015 1:55,C,16.75
9/18/2015 3:55,C,16
9/18/2015 5:55,C,15.125
9/18/2015 7:55,C,14.625
9/18/2015 9:55,C,14.625
9/18/2015 11:55,C,15.375
9/18/2015 13:55,C,16.125
9/18/2015 15:55,C,16.125
9/18/2015 17:55,C,15.75
9/18/2015 19:55,C,15
9/18/2015 21:55,C,14.375
9/18/2015 23:55,C,14
9/19/2015 1:55,C,13.75
9/19/2015 3:55,C,13.375
9/19/2015 5:55,C,13
9/19/2015 7:55,C,12.5
9/19/2015 9:55,C,12.5
9/19/2015 11:55,C,13.5
9/19/2015 13:55,C,14.5
9/19/2015 15:55,C,15.125
9/19/2015 17:55,C,14.25
9/19/2015 19:55,C,13.5
9/19/2015 21:55,C,13
9/19/2015 23:55,C,12.625
9/20/2015 1:55,C,12.375
9/20/2015 3:55,C,12.125
9/20/2015 5:55,C,11.875
9/20/2015 7:55,C,11.625
9/20/2015 9:55,C,11.75
9/20/2015 11:55,C,13.125
9/20/2015 13:55,C,14.625
9/20/2015 15:55,C,15.625
9/20/2015 17:55,C,14.625
9/20/2015 19:55,C,14
9/20/2015 21:55,C,13.375
9/20/2015 23:55,C,12.875
9/21/2015 1:55,C,12.5
9/21/2015 3:55,C,12.375
9/21/2015 5:55,C,12.375
9/21/2015 7:55,C,12.125
9/21/2015 9:55,C,12.25
9/21/2015 11:55,C,13.75
9/21/2015 13:55,C,15.25
9/21/2015 15:55,C,15.75
9/21/2015 17:55,C,15.125
9/21/2015 19:55,C,14.625
9/21/2015 21:55,C,14
9/21/2015 23:55,C,13.625
9/22/2015 1:55,C,13.375
9/22/2015 3:55,C,13.25
9/22/2015 5:55,C,13
9/22/2015 7:55,C,13.125
9/22/2015 9:55,C,13.5
9/22/2015 11:55,C,14.375
9/22/2015 13:55,C,15.75
9/22/2015 15:55,C,16.125
9/22/2015 17:55,C,15.5
9/22/2015 19:55,C,14.625
9/22/2015 21:55,C,13.5
9/22/2015 23:55,C,12.75
9/23/2015 1:55,C,12.25
9/23/2015 3:55,C,11.875
9/23/2015 5:55,C,11.75
9/23/2015 7:55,C,11.75
9/23/2015 9:55,C,12.125
9/23/2015 11:55,C,12.875
9/23/2015 13:55,C,13.25
9/23/2015 15:55,C,13.25
9/23/2015 17:55,C,13.25
9/23/2015 19:55,C,13
9/23/2015 21:55,C,12.875
9/23/2015 23:55,C,12.625
9/24/2015 1:55,C,12.5
9/24/2015 3:55,C,12.375
9/24/2015 5:55,C,12.25
9/24/2015 7:55,C,12.125
9/24/2015 9:55,C,12.25
9/24/2015 11:55,C,12.75
9/24/2015 13:55,C,13.375
9/24/2015 15:55,C,13.875
9/24/2015 17:55,C,14.375
9/24/2015 19:55,C,14.25
9/24/2015 21:55,C,14
9/24/2015 23:55,C,13.875
9/25/2015 1:55,C,13.75
9/25/2015 3:55,C,13.75
9/25/2015 5:55,C,13.625
9/25/2015 7:55,C,13.5
9/25/2015 9:55,C,13.625
9/25/2015 11:55,C,14.25
9/25/2015 13:55,C,15
9/25/2015 15:55,C,15.625
9/25/2015 17:55,C,15.25
9/25/2015 19:55,C,14.75
9/25/2015 21:55,C,14.125
9/25/2015 23:55,C,13.75
9/26/2015 1:55,C,13.5
9/26/2015 3:55,C,13.25
9/26/2015 5:55,C,13
9/26/2015 7:55,C,12.875
9/26/2015 9:55,C,13
9/26/2015 11:55,C,14
9/26/2015 13:55,C,15.5
9/26/2015 15:55,C,16.375
9/26/2015 17:55,C,16
9/26/2015 19:55,C,15.375
9/26/2015 21:55,C,14.75
9/26/2015 23:55,C,14.25
9/27/2015 1:55,C,13.875
9/27/2015 3:55,C,13.625
9/27/2015 5:55,C,13.375
9/27/2015 7:55,C,13.125
9/27/2015 9:55,C,13.25
9/27/2015 11:55,C,14.375
9/27/2015 13:55,C,16
9/27/2015 15:55,C,17
9/27/2015 17:55,C,16.625
9/27/2015 19:55,C,16
9/27/2015 21:55,C,15.375
9/27/2015 23:55,C,14.875
9/28/2015 1:55,C,14.75
9/28/2015 3:55,C,14.625
9/28/2015 5:55,C,14.75
9/28/2015 7:55,C,14.75
9/28/2015 9:55,C,14.75
9/28/2015 11:55,C,14.75
9/28/2015 13:55,C,14.75
9/28/2015 15:55,C,15.125
9/28/2015 17:55,C,15
9/28/2015 19:55,C,14.375
9/28/2015 21:55,C,13.625
9/28/2015 23:55,C,13
9/29/2015 1:55,C,12.375
9/29/2015 3:55,C,11.625
9/29/2015 5:55,C,10.875
9/29/2015 7:55,C,10.125
9/29/2015 9:55,C,9.75
9/29/2015 11:55,C,10.375
9/29/2015 13:55,C,11.25
9/29/2015 15:55,C,11.625
9/29/2015 17:55,C,11
9/29/2015 19:55,C,10
9/29/2015 21:55,C,9.125
9/29/2015 23:55,C,8.625
9/30/2015 1:55,C,8.25
9/30/2015 3:55,C,7.875
9/30/2015 5:55,C,7.625
9/30/2015 7:55,C,7.5
9/30/2015 9:55,C,7.625
9/30/2015 11:55,C,9.125
9/30/2015 13:55,C,10.75
9/30/2015 15:55,C,11.625
9/30/2015 17:55,C,11.125
9/30/2015 19:55,C,10.25
9/30/2015 21:55,C,9.625
9/30/2015 23:55,C,9.125
10/1/2015 1:55,C,8.625
10/1/2015 3:55,C,8.125
10/1/2015 5:55,C,7.75
10/1/2015 7:55,C,7.625
10/1/2015 9:55,C,7.625
10/1/2015 11:55,C,8.875
10/1/2015 13:55,C,10.375
10/1/2015 15:55,C,11.25
10/1/2015 17:55,C,10.5
10/1/2015 19:55,C,9.375
10/1/2015 21:55,C,8.5
10/1/2015 23:55,C,7.75
10/2/2015 1:55,C,7.25
10/2/2015 3:55,C,7
10/2/2015 5:55,C,7
10/2/2015 7:55,C,6.75
10/2/2015 9:55,C,6.75
10/2/2015 11:55,C,7.75
10/2/2015 13:55,C,9.375
10/2/2015 15:55,C,10.375
10/2/2015 17:55,C,10.125
10/2/2015 19:55,C,9.375
10/2/2015 21:55,C,8.375
10/2/2015 23:55,C,7.625
10/3/2015 1:55,C,7.125
10/3/2015 3:55,C,6.875
10/3/2015 5:55,C,6.5
10/3/2015 7:55,C,6.125
10/3/2015 9:55,C,6.5
10/3/2015 11:55,C,7.5
10/3/2015 13:55,C,8.625
10/3/2015 15:55,C,9.625
10/3/2015 17:55,C,9.5
10/3/2015 19:55,C,8.625
10/3/2015 21:55,C,7.875
10/3/2015 23:55,C,7.375
10/4/2015 1:55,C,6.875
10/4/2015 3:55,C,6.375
10/4/2015 5:55,C,6
10/4/2015 7:55,C,5.75
10/4/2015 9:55,C,6.125
10/4/2015 11:55,C,7.375
10/4/2015 13:55,C,9
10/4/2015 15:55,C,9.875
10/4/2015 17:55,C,10
10/4/2015 19:55,C,9.375
10/4/2015 21:55,C,8.625
10/4/2015 23:55,C,8
10/5/2015 1:55,C,7.5
10/5/2015 3:55,C,7.5
10/5/2015 5:55,C,7.5
10/5/2015 7:55,C,7.5
10/5/2015 9:55,C,7.875
10/5/2015 11:55,C,9.125
10/5/2015 13:55,C,10
10/5/2015 15:55,C,10.75
10/5/2015 17:55,C,10.875
10/5/2015 19:55,C,10.25
10/5/2015 21:55,C,9.75
10/5/2015 23:55,C,9.75
10/6/2015 1:55,C,9.625
10/6/2015 3:55,C,9.625
10/6/2015 5:55,C,9.625
10/6/2015 7:55,C,9.625
10/6/2015 9:55,C,9.75
10/6/2015 11:55,C,10.375
10/6/2015 13:55,C,11.875
10/6/2015 15:55,C,13
10/6/2015 17:55,C,12.75
10/6/2015 19:55,C,11.75
10/6/2015 21:55,C,10.625
10/6/2015 23:55,C,9.625
10/7/2015 1:55,C,8.75
10/7/2015 3:55,C,8.25
10/7/2015 5:55,C,8
10/7/2015 7:55,C,7.125
10/7/2015 9:55,C,7.125
10/7/2015 11:55,C,8.375
10/7/2015 13:55,C,9.5
10/7/2015 15:55,C,10.125
10/7/2015 17:55,C,9.875
10/7/2015 19:55,C,8.875
10/7/2015 21:55,C,8.125
10/7/2015 23:55,C,7.75
10/8/2015 1:55,C,7.25
10/8/2015 3:55,C,7.375
10/8/2015 5:55,C,7
10/8/2015 7:55,C,7
10/8/2015 9:55,C,7.375
10/8/2015 11:55,C,7.875
10/8/2015 13:55,C,8.5
10/8/2015 15:55,C,9.125
10/8/2015 17:55,C,9.375
10/8/2015 19:55,C,9.125
10/8/2015 21:55,C,9
10/8/2015 23:55,C,8.875
10/9/2015 1:55,C,8.75
10/9/2015 3:55,C,8.625
10/9/2015 5:55,C,8.5
10/9/2015 7:55,C,8
10/9/2015 9:55,C,7.75
10/9/2015 11:55,C,9
10/9/2015 13:55,C,10.25
10/9/2015 15:55,C,10.75
10/9/2015 17:55,C,10.375
10/9/2015 19:55,C,9.5
10/9/2015 21:55,C,8.875
10/9/2015 23:55,C,8.5
10/10/2015 1:55,C,8
10/10/2015 3:55,C,7.375
10/10/2015 5:55,C,7
10/10/2015 7:55,C,6.875
10/10/2015 9:55,C,7.25
10/10/2015 11:55,C,8.375
10/10/2015 13:55,C,9.875
10/10/2015 15:55,C,11
10/10/2015 17:55,C,11.25
10/10/2015 19:55,C,10.75
10/10/2015 21:55,C,10.375
10/10/2015 23:55,C,10.125
10/11/2015 1:55,C,10
10/11/2015 3:55,C,9.875
10/11/2015 5:55,C,9.75
10/11/2015 7:55,C,9.625
10/11/2015 9:55,C,9.75
10/11/2015 11:55,C,11
10/11/2015 13:55,C,13.125
10/11/2015 15:55,C,14.75
10/11/2015 17:55,C,14.625
10/11/2015 19:55,C,14
10/11/2015 21:55,C,13.375
10/11/2015 23:55,C,13.125
10/12/2015 1:55,C,13.25
10/12/2015 3:55,C,13.125
10/12/2015 5:55,C,12.625
10/12/2015 7:55,C,12
10/12/2015 9:55,C,11.5
10/12/2015 11:55,C,12
10/12/2015 13:55,C,12.375
10/12/2015 15:55,C,12.5
10/12/2015 17:55,C,11.875
10/12/2015 19:55,C,10.875
10/12/2015 21:55,C,10.5
10/12/2015 23:55,C,10.125
10/13/2015 1:55,C,9.75
10/13/2015 3:55,C,9.25
10/13/2015 5:55,C,8.875
10/13/2015 7:55,C,8.625
10/13/2015 9:55,C,8.5
10/13/2015 11:55,C,8.625
10/13/2015 13:55,C,8.625
10/13/2015 15:55,C,8.75
10/13/2015 17:55,C,8.375
10/13/2015 19:55,C,8
10/13/2015 21:55,C,7.5
10/13/2015 23:55,C,7
10/14/2015 1:55,C,6.5
10/14/2015 3:55,C,6.25
10/14/2015 5:55,C,5.75
10/14/2015 7:55,C,5.625
10/14/2015 9:55,C,5.625
10/14/2015 11:55,C,7.25
